Starting new measurement at 08.May.2019 - 12:47:26
Time, Eurotherm2416, Keithley2000
42048.354,25.0,14.5431299
42063.143,25.1,14.5311333
42078.441,25.1,14.6017363
42093.229,25.1,14.5544645
42108.528,25.1,14.5149468
42123.32,25.1,14.6026916
42138.108,25.0,14.5239701
42153.407,25.0,14.5530349
42168.195,25.1,14.5121356
42183.494,25.2,14.5294404
42198.282,25.1,14.5839404
42213.583,24.9,14.5417655
42228.371,25.1,14.5145542
42243.67,25.0,14.580796
42258.453,25.0,14.5489944
42273.242,24.9,14.5898033
42288.54,25.0,14.5553552
42303.325,24.8,14.5714645
42318.624,25.2,14.5673311
42333.414,25.0,14.5720052
42348.712,24.9,14.5656708
42363.501,24.9,14.5046457
42378.292,25.1,14.5330505
42393.59,25.0,14.6199994
42408.379,24.8,14.5294335
42423.677,24.9,14.492251
42438.466,25.0,14.5149468
42453.768,25.0,14.5034565
42468.557,24.8,14.4770336
42483.853,24.9,14.5118083
42498.641,24.9,14.5293935
42513.424,24.9,14.5762773
42528.722,25.1,14.5361072
42543.513,24.9,14.4902226
42558.811,25.0,14.5814495
42573.601,25.1,14.5328215
42588.9,25.1,14.5737289
42603.684,25.0,14.5513143
42618.472,25.0,14.5837036
42633.765,25.0,14.5532733
42648.556,25.0,14.5721929
42663.854,25.2,14.5316875
42678.637,25.0,14.5311905
42693.939,24.9,14.5841674
42708.728,25.0,14.5535027
42724.028,25.1,14.554861
42738.816,25.0,14.5329795
42753.608,25.0,14.5445514
42768.906,25.0,14.5555204
42783.692,25.0,14.5357061
42798.99,25.1,14.5617963
42813.774,25.1,14.5322604
42829.072,24.9,14.5600998
42843.864,25.1,14.5185706
42858.652,25.1,14.4936038
42873.947,25.0,14.5503593
42888.736,24.9,14.5531011
42904.035,25.1,14.5350686
42918.818,24.9,14.5284141
42934.115,25.0,14.5623539
42948.903,24.9,14.5115029
42964.196,25.0,14.5698144
42978.985,25.1,14.5609973
42993.772,25.0,14.5287073
43009.081,25.0,14.5613991
43023.867,25.0,14.5102739
43039.165,25.1,14.5161448
43053.948,25.0,14.4973141
43069.246,25.0,14.5886142
43084.04,25.0,14.5562246
43098.828,25.0,14.48926
43114.122,25.1,14.5469709
43128.91,25.0,14.5160808
43144.208,24.9,14.5350756
43158.996,24.8,14.5162456
43174.289,25.0,14.4925773
43189.077,24.9,14.5524415
43204.371,24.9,14.4937139
43219.159,24.9,14.4969141
43233.949,24.9,14.5284714
43249.247,25.0,14.5108459
43264.037,25.0,14.5434312
43279.335,24.9,14.5320885
43294.124,25.0,14.5040126
43309.422,25.1,14.470992
43324.211,24.9,14.5338769
43338.999,25.1,14.5104456
43354.298,25.0,14.5002403
43369.086,25.1,14.5334518
43384.384,25.0,14.4541993
43399.176,25.1,14.5511844
43414.474,24.9,14.5305605
43429.262,24.9,14.5194619
43444.563,24.9,14.5014223
43459.352,25.0,14.4953564
43474.65,25.2,14.4625513
43489.441,25.2,14.4651926
43504.229,25.2,14.5463444
43519.527,25.1,14.468069
43534.319,25.0,14.5700778
43549.617,24.9,14.4936038
43564.405,25.0,14.5575427
43579.7,25.1,14.5278159
43594.488,25.1,14.5185637
43609.277,25.2,14.5000757
43624.571,25.0,14.5073
43639.359,25.0,14.5532664
43654.658,25.1,14.5406386
43669.448,24.9,14.4991682
43684.746,24.9,14.5264531
43699.535,25.1,14.5233078
43714.32,25.0,14.504531
43729.618,25.0,14.5519741
43744.406,25.0,14.5334448
43759.704,25.1,14.5731544
43774.493,25.0,14.4987772
43789.791,25.0,14.5532664
43804.578,25.1,14.5755807
43819.367,25.0,14.470999
43834.665,25.1,14.5780683
43849.454,24.9,14.5267383
43864.752,25.0,14.5199257
43879.541,25.0,14.5345789
43894.839,24.9,14.5051397
43909.628,24.9,14.530739
43924.921,25.0,14.5160107
43939.71,25.0,14.5195891
43954.498,25.0,14.5034495
43969.796,25.0,14.5118013
43984.585,24.9,14.5184997
43999.879,24.9,14.5239701
44014.667,25.0,14.5231354
44029.966,25.0,14.5698412
44044.758,24.9,14.5262173
44059.546,24.9,14.5040835
44074.844,24.9,14.5098307
44089.633,24.9,14.5446582
44104.931,24.9,14.472869
44119.714,25.0,14.5410409
44135.012,25.0,14.5034565
44149.801,25.1,14.4993397
44165.098,25.1,14.5250972
44179.886,24.9,14.54972
44194.675,24.8,14.5590738
44209.971,25.1,14.4697007
44224.759,25.1,14.502158
44240.058,25.1,14.5384497
44254.841,24.9,14.4856436
44270.139,24.9,14.5058367
44284.928,25.1,14.5299053
44299.716,25.1,14.5215442
44315.015,25.0,14.4480655
44329.802,25.0,14.5318525
44345.101,25.0,14.5632485
44359.889,25.1,14.5427274
44375.191,25.0,14.5059374
44389.979,25.0,14.5562246
44405.278,25.0,14.5498922
44420.077,25.1,14.4574744
44434.865,24.9,14.5207163
44450.166,25.0,14.5562315
44464.955,25.1,14.5416657
44480.249,25.1,14.4910685
44495.037,25.1,14.5148907
44510.336,25.0,14.5531011
44525.122,25.0,14.4757949
44540.421,25.0,14.5169798
44555.209,25.2,14.4764629
44569.998,25.0,14.4856607
44585.296,25.0,14.4890317
44600.085,25.0,14.4899873
44615.377,25.0,14.5088827
44630.166,24.9,14.5142899
44645.462,24.9,14.4432144
44660.251,25.0,14.4555485
44675.039,25.1,14.4962552
44690.334,25.1,14.4832251
44705.122,25.0,14.4678527
44720.42,25.1,14.4622105
44735.206,25.0,14.4745554
44750.504,25.1,14.5545656
44765.293,25.0,14.5257265
44780.591,24.9,14.5068928
44795.38,25.1,14.5108459
44810.163,24.9,14.5600286
44825.461,25.1,14.5530419
44840.25,25.0,14.5104386
44855.548,24.9,14.5239063
44870.337,25.0,14.4595574
44885.631,25.0,14.5117373
44900.42,25.0,14.4900482
44915.208,25.1,14.4933684
44930.507,25.1,14.5418308
44945.295,25.1,14.5700102
44960.587,25.0,14.5126927
44975.376,24.9,14.5489303
44990.674,24.9,14.5085918
45005.463,25.0,14.4959678
45020.251,25.0,14.5097188
45035.55,24.9,14.4573034
45050.338,25.0,14.4812062
45065.637,25.0,14.4674467
45080.423,24.9,14.4867707
45095.722,25.1,14.4988387
45110.51,24.9,14.4311615
45125.808,24.9,14.469865
45140.597,24.9,14.4980411
45155.385,25.1,14.4937752
45170.684,24.9,14.4482295
45185.472,25.0,14.4800084
45200.771,25.0,14.4877432
45215.562,24.9,14.4886958
45230.86,25.0,14.4621468
45245.649,25.0,14.5029564
45260.437,25.1,14.4811528
45275.736,25.1,14.4888603
45290.521,25.0,14.5434312
45305.82,25.0,14.4356693
45320.611,25.0,14.4737049
45335.909,25.1,14.4308234
45350.698,24.9,14.5014223
45365.996,25.1,14.4907395
45380.782,25.0,14.5003661
45395.57,25.0,14.4165115
45410.869,25.1,14.5123782
45425.657,24.9,14.5096096
45440.956,25.0,14.4996367
45455.741,25.0,14.4464385
45471.04,25.1,14.534572
45485.828,24.9,14.5109084
45500.616,25.0,14.5038479
45515.915,24.9,14.4879046
45530.698,24.9,14.4416958
45545.997,24.9,14.5320244
45560.785,24.8,14.4880691
45576.084,24.9,14.4737049
45590.873,24.9,14.4638424
45605.661,25.0,14.5754763
45620.967,24.8,14.4777543
45635.755,24.9,14.454157
45651.051,25.0,14.4924059
45665.839,25.1,14.4746151
45681.136,25.1,14.4648706
45695.925,25.1,14.4711632
45711.219,25.1,14.478717
45726.008,25.1,14.5376658
45740.796,25.0,14.4672232
45756.095,25.0,14.4967495
45770.879,25.1,14.5104456
45786.177,25.1,14.4980481
45800.968,25.0,14.5133914
45816.266,25.0,14.4565115
45831.055,24.9,14.5100465
45845.844,24.9,14.4734881
45861.139,25.1,14.4574744
45875.928,24.9,14.4874023
45891.227,24.9,14.493314
45906.016,24.9,14.5302106
45921.317,24.9,14.4651405
45936.115,25.0,14.4854792
45950.9,24.9,14.4968594
45966.209,25.0,14.543194
45980.997,25.0,14.5500573
45996.296,24.9,14.4574675
46011.085,25.2,14.4507121
46026.384,25.0,14.4947377
46041.166,25.0,14.4823333
46055.954,25.0,14.4601274
46071.257,24.9,14.4842985
46086.046,25.1,14.485815
46101.342,25.1,14.4577604
46116.131,25.2,14.5273443
46131.431,25.0,14.5476381
46146.219,25.0,14.4462039
46161.521,25.0,14.4929375
46176.319,25.0,14.4719548
46191.104,25.0,14.5364317
46206.403,24.9,14.4521246
46221.185,25.0,14.4148103
46236.483,25.0,14.4970856
46251.272,25.1,14.4858081
46266.57,25.0,14.4635603
46281.358,25.0,14.4764744
46296.147,25.1,14.4370168
46311.443,25.0,14.4878977
46326.231,25.2,14.5149468
46341.527,25.1,14.4734104
46356.315,25.0,14.4339703
46371.609,25.1,14.4811354
46386.397,25.0,14.4344952
46401.691,24.9,14.5127636
46416.48,25.1,14.4027169
46431.268,25.0,14.4396056
46446.567,25.0,14.4539223
46461.355,25.1,14.529108
46476.654,24.9,14.5352406
46491.446,25.0,14.409968
46506.744,24.9,14.4545499
46521.527,25.0,14.4843522
46536.825,25.0,14.4832251
46551.616,24.9,14.501031
46566.405,25.0,14.4245706
46581.702,25.1,14.454827
46596.491,24.8,14.4585945
46611.79,24.9,14.4913497
46626.578,25.0,14.4305891
46641.878,25.2,14.4429868
46656.666,24.9,14.4586136
46671.452,25.0,14.4854254
46686.751,24.9,14.444906
46701.539,25.0,14.4768623
46716.838,24.9,14.4399603
46731.626,24.9,14.4841271
46746.925,25.0,14.4229339
46761.713,25.0,14.4721371
46776.501,25.0,14.4557408
46791.799,25.0,14.4597216
46806.588,24.9,14.4711632
46821.886,25.0,14.4047371
46836.675,25.3,14.4163898
46851.973,25.1,14.4334154
46866.762,25.1,14.5037472
46882.056,25.1,14.44114
46896.845,25.1,14.4518323
46911.634,25.0,14.4680759
46926.933,25.0,14.4439429
46941.721,25.1,14.4197713
46957.02,25.1,14.442315
46971.804,25.1,14.4070383
46987.103,25.2,14.4090045
47001.894,25.1,14.4922414
47017.193,25.1,14.446197
47031.981,25.1,14.4753359
47046.77,25.0,14.5025562
47062.069,25.0,14.4669418
47076.858,24.9,14.4573034
47092.159,25.0,14.409968
47106.948,25.2,14.4157737
47122.243,25.0,14.3970574
47137.032,25.0,14.4425948
47151.817,24.9,14.4565752
47167.115,25.0,14.4550493
47181.904,24.8,14.4374151
47197.202,24.9,14.4164602
47211.991,24.9,14.3934665
47227.289,24.9,14.4672232
47242.073,24.9,14.4442837
47257.372,25.0,14.4566332
47272.157,25.0,14.3830371
47286.945,24.9,14.4548852
47302.244,24.9,14.4281643
47317.032,24.9,14.4317162
47332.331,25.0,14.4088478
47347.12,25.0,14.4473241
47362.414,25.0,14.411781
47377.202,25.1,14.4241094
47391.987,24.9,14.4215726
47407.285,24.8,14.4440135
47422.068,25.0,14.4597285
47437.367,25.0,14.4664317
47452.159,25.0,14.4402951
47467.457,24.9,14.4259249
47482.245,25.0,14.4385491
47497.544,25.1,14.4579314
47512.336,25.1,14.4575381
47527.124,25.1,14.3861751
47542.422,25.0,14.4186441
47557.211,25.1,14.4519029
47572.511,25.1,14.3863003
47587.299,24.9,14.4223654
47602.598,24.9,14.4339703
47617.387,25.0,14.4452409
47632.172,25.1,14.3661768
47647.471,25.1,14.4076596
47662.259,25.0,14.3863072
47677.558,24.9,14.4148738
47692.346,25.0,14.4736524
47707.644,25.0,14.4022588
47722.428,25.1,14.4249044
47737.217,25.0,14.4507052
47752.516,25.0,14.4558412
47767.305,25.0,14.4383077
47782.603,25.0,14.4577673
47797.392,25.0,14.4434422
47812.686,25.0,14.4338064
47827.474,25.0,14.429462
47842.769,24.9,14.408329
47857.558,25.0,14.4025788
47872.346,24.9,14.3788663
47887.645,24.9,14.3691805
47902.433,24.9,14.4619238
47917.731,25.0,14.4550562
47932.523,25.0,14.4246194
47947.821,24.9,14.4405618
47962.611,24.9,14.4698125
47977.91,25.2,14.4007345
47992.696,25.1,14.3989779
48007.484,25.0,14.3830825
48022.783,25.2,14.3999414
48037.571,25.0,14.3919424
48052.864,25.0,14.4210192
48067.653,25.0,14.4127902
48082.947,25.0,14.4211887
48097.736,25.1,14.4313816
48113.03,25.1,14.3655018
48127.819,25.0,14.4017364
48142.607,25.0,14.4221461
48157.905,25.0,14.4376423
48172.695,25.0,14.4292913
48187.993,24.9,14.397741
48202.783,25.0,14.3806131
48218.081,24.9,14.3652197
48232.869,24.9,14.3834862
48247.657,25.1,14.4486221
48262.953,25.0,14.4148807
48277.742,25.0,14.3970042
48293.037,24.9,14.3919355
48307.825,25.0,14.4282298
48323.119,24.9,14.410202
48337.907,24.9,14.3960634
48352.697,24.9,14.4110473
48367.995,25.1,14.3722665
48382.784,25.0,14.4260809
48398.092,25.0,14.3427417
48412.881,25.1,14.4023126
48428.179,25.0,14.4156032
48442.969,25.2,14.4193185
48458.268,25.0,14.4198992
48473.05,25.0,14.400898
48487.839,24.9,14.409968
48503.135,25.0,14.3964436
48517.923,24.9,14.4195527
48533.219,24.9,14.4208985
48548.007,24.9,14.3930163
48563.304,25.0,14.3752634
48578.092,25.0,14.4472734
48592.877,25.1,14.420056
48608.175,25.0,14.3547434
48622.965,25.0,14.4157187
48638.263,25.0,14.4319505
48653.046,25.1,14.4206093
48668.344,25.0,14.3950368
48683.127,25.0,14.3923394
48698.426,25.1,14.3715975
48713.209,25.1,14.4272079
48727.998,25.0,14.4237266
48743.302,25.0,14.3917191
48758.09,25.0,14.4288593
48773.395,25.0,14.4697007
48788.183,25.0,14.3807354
48803.481,25.0,14.3664607
48818.27,25.0,14.4223167
48833.055,25.1,14.382411
48848.353,25.2,14.4090114
48863.144,25.0,14.3442253
48878.443,25.0,14.3500228
48893.227,25.1,14.3713658
48908.525,25.1,14.4371876
48923.312,25.1,14.4166752
48938.1,24.9,14.4047371
48953.401,25.0,14.3932328
48968.189,25.0,14.3716489
48983.489,25.1,14.3745698
48998.277,24.9,14.3874273
49013.574,24.9,14.4358897
49028.362,24.9,14.446197
49043.145,25.0,14.4498703
49058.443,25.0,14.354458
49073.23,24.8,14.3571604
49088.529,24.9,14.3998247
49103.313,25.0,14.4518323
49118.612,25.2,14.4462039
49133.4,25.0,14.4043328
49148.698,25.0,14.3909787
49163.487,25.0,14.4070548
49178.275,24.9,14.4090045
49193.577,24.9,14.3076472
49208.366,24.9,14.3840008
49223.66,25.0,14.4156032
49238.449,25.1,14.3503982
49253.747,25.0,14.3258358
49268.536,24.9,14.3842164
49283.832,24.9,14.352822
49298.62,25.0,14.4120006
49313.407,25.0,14.4043328
49328.706,25.0,14.2882485
49343.494,25.0,14.3920988
49358.793,25.1,14.3611578
49373.579,25.2,14.3887246
49388.877,25.1,14.3794861
49403.666,24.9,14.3641628
49418.455,25.0,14.4370168
49433.754,25.1,14.3587336
49448.542,25.0,14.3797082
49463.839,24.9,14.3561035
49478.628,25.0,14.4471601
49493.925,25.1,14.3817922
49508.713,24.9,14.4372512
49523.497,25.0,14.3637597
49538.795,25.0,14.3797716
49553.584,25.0,14.3682678
49568.882,25.1,14.3802866
49583.674,25.1,14.3357534
49598.972,25.0,14.3959475
49613.76,25.0,14.3898516
49629.059,25.0,14.4372512
49643.844,25.0,14.3829018
49658.632,25.0,14.3220594
49673.925,25.0,14.3536164
49688.713,25.2,14.4032058
49704.014,25.0,14.3968408
49718.802,24.9,14.3767752
49734.1,24.9,14.3684378
49748.888,25.0,14.390015
49763.671,25.0,14.3394089
49778.969,25.0,14.3742362
49793.764,25.0,14.3788147
49809.062,25.1,14.3853435
49823.851,24.9,14.3255625
49839.149,25.1,14.3737203
49853.936,25.0,14.3919355
49869.234,25.0,14.3978748
49884.024,25.0,14.3703075
49898.812,25.0,14.3696281
49914.113,25.1,14.3040269
49928.902,24.9,14.3776807
49944.2,24.9,14.4395053
49958.989,25.0,14.3830371
49974.284,24.9,14.3560403
49989.073,25.0,14.3284923
50003.861,24.8,14.3582875
50019.159,24.9,14.3423672
50033.948,25.0,14.3808353
50049.246,25.1,14.4052422
50064.035,25.1,14.3863003
50079.333,25.1,14.3368736
50094.119,25.1,14.392619
50108.917,25.1,14.3975706
50124.218,25.2,14.3797082
50139.006,25.0,14.4049475
50154.304,25.1,14.3733356
50169.092,24.9,14.3899151
50184.39,25.1,14.4092926
50199.178,25.0,14.4537582
50214.473,25.0,14.3547434
50229.261,25.0,14.417128
50244.05,25.2,14.4087985
50259.349,24.9,14.4302546
50274.134,24.9,14.3903012
50289.432,25.0,14.409968
50304.217,25.1,14.4009049
50319.515,24.9,14.4416958
50334.3,25.0,14.3742995
50349.599,25.0,14.3872114
50364.383,25.2,14.3713727
50379.171,24.9,14.3592515
50394.482,25.0,14.3846654
50409.27,25.0,14.3785995
50424.568,25.0,14.3565351
50439.356,25.0,14.3526591
50454.651,24.9,14.4168006
50469.44,25.0,14.3991018
50484.222,25.0,14.3936758
50499.521,25.0,14.4189843
50514.309,25.0,14.3978044
50529.608,24.9,14.345734
50544.399,24.9,14.4000654
50559.698,24.9,14.3378379
50574.487,25.0,14.4015194
50589.796,25.1,14.3878312
50604.582,25.1,14.3944233
50619.37,25.0,14.3237914
50634.667,25.0,14.3393674
50649.455,25.0,14.340162
50664.753,25.0,14.3626326
50679.542,25.0,14.3729391
50694.835,24.9,14.3697981
50709.623,25.1,14.3862478
50724.917,25.0,14.3626326
50739.706,25.0,14.4099204
50754.489,25.1,14.3748152
50769.787,24.9,14.3536164
50784.579,24.9,14.3190333
50799.877,24.9,14.3328576
50814.663,24.9,14.3939165
50829.961,25.0,14.3933031
50844.745,24.9,14.3814135
50860.043,24.8,14.3378448
50874.827,25.0,14.3294829
50889.615,24.9,14.3524893
50904.916,25.0,14.3616755
50919.704,25.0,14.3221294
50935.0,25.0,14.3827559
50949.788,25.1,14.3724999
50965.089,25.0,14.3817922
50979.877,24.9,14.3566491
50994.663,25.1,14.308605
51009.961,25.1,14.4000585
51024.75,25.0,14.398768
51040.048,24.9,14.3405361
51054.834,25.0,14.3412259
51070.133,25.0,14.3773025
51084.923,25.1,14.3922922
51099.711,24.9,14.3479812
51115.011,25.1,14.3605484
51129.8,25.0,14.3322247
51145.1,25.0,14.3466489
51159.889,25.0,14.3790998
51175.185,25.0,14.3096158
51189.973,24.9,14.408841
51205.269,25.0,14.342374
51220.057,25.0,14.349278
51234.846,25.2,14.3874273
51250.144,25.1,14.3468542
51264.933,24.9,14.330913
51280.231,25.1,14.3671407
51295.016,25.0,14.3649061
51310.315,25.0,14.3207227
51325.102,24.9,14.3311457
51340.4,25.0,14.3615758
51355.185,25.1,14.3635459
51369.974,24.9,14.3162618
51385.27,25.0,14.3831528
51400.058,25.0,14.3010472
51415.354,25.1,14.3301814
51430.142,25.0,14.3243835
51445.441,24.8,14.327532
51460.229,24.9,14.304266
51475.523,25.0,14.2745186
51490.312,25.0,14.3578464
51505.1,25.0,14.3648936
51520.399,25.0,14.3333998
51535.184,25.0,14.3162218
51550.482,25.1,14.3763271
51565.271,25.1,14.3279273
51580.569,25.0,14.2803222
51595.357,24.9,14.3483839
51610.146,24.9,14.340092
51625.444,25.0,14.3313084
51640.233,25.0,14.3264049
51655.53,24.9,14.391049
51670.318,25.0,14.3175513
51685.613,24.9,14.3134843
51700.402,24.9,14.3125753
51715.696,25.1,14.2884805
51730.484,25.0,14.3241198
51745.267,25.0,14.2837472
51760.565,25.1,14.3636035
51775.356,25.1,14.3367177
51790.655,25.0,14.3106267
51805.441,25.1,14.3128807
51820.739,25.2,14.3525663
51835.522,25.1,14.3334993
51850.821,25.1,14.3413887
51865.605,25.1,14.3191901
51880.394,25.3,14.3364996
51895.691,25.0,14.3217343
51910.479,25.0,14.288204
51925.776,25.2,14.3491151
51940.564,25.0,14.2916994
51955.86,25.0,14.3605484
51970.649,24.8,14.3554945
51985.945,24.9,14.3693948
52000.734,25.1,14.3255105
52015.522,25.0,14.3164243
52030.821,24.9,14.3349072
52045.605,24.9,14.3494409
52060.903,24.9,14.3495534
52075.689,24.9,14.3606819
52090.987,24.9,14.3670966
52105.777,24.9,14.3312604
52120.566,25.0,14.3311457
52135.864,25.0,14.337908
52150.653,25.0,14.3561104
52165.951,24.9,14.3606117
52180.74,25.0,14.2702857
52196.036,25.0,14.3017729
52210.825,25.0,14.3200379
52226.125,24.9,14.3228139
52240.913,24.9,14.3646096
52255.698,25.0,14.3484262
52270.996,24.9,14.3434799
52285.782,25.1,14.3301882
52301.081,25.0,14.3243204
52315.865,25.0,14.3096227
52331.163,25.1,14.3157622
52345.953,25.2,14.2859944
52361.252,25.0,14.3299555
52376.041,25.0,14.3660839
52390.83,25.1,14.3072456
52406.123,25.0,14.3500724
52420.912,24.9,14.3547434
52436.207,24.9,14.362582
52450.995,25.0,14.3526591
52466.296,25.1,14.3301182
52481.085,25.0,14.369465
52495.87,24.8,14.3944762
52511.168,24.9,14.3562734
52525.959,24.9,14.3782479
52541.257,25.1,14.3230239
52556.045,25.0,14.2946541
52571.344,25.0,14.3484963
52586.128,25.0,14.3178304
52600.917,25.0,14.3646027
52616.215,25.0,14.3692317
52631.002,24.9,14.2950107
52646.301,25.0,14.3288507
52661.089,25.1,14.3425858
52676.388,25.0,14.3331189
52691.176,24.9,14.4045667
52706.47,25.0,14.3179532
52721.259,25.1,14.3883979
52736.047,25.0,14.349278
52751.346,25.0,14.3953166
52766.131,25.0,14.3585775
52781.429,24.9,14.3926826
52796.216,25.0,14.3561035
52811.514,25.1,14.3718189
52826.304,24.9,14.4065396
52841.602,24.9,14.3119861
52856.393,24.9,14.3562734
52871.181,25.0,14.3428605
52886.479,24.9,14.3142004
52901.267,24.9,14.3406818
52916.565,25.1,14.3325982
52931.354,25.1,14.3344637
52946.65,24.9,14.3333998
52961.439,24.9,14.3042592
52976.23,24.9,14.2700109
52991.529,25.1,14.3368736
53006.314,25.0,14.3515953
53021.613,25.0,14.373457
53036.404,25.0,14.3878767
53051.703,25.0,14.2919061
53066.493,25.0,14.3478183
53081.282,25.1,14.3705218
53096.58,24.9,14.3662976
53111.369,25.0,14.321095
53126.667,25.0,14.3753336
53141.459,25.0,14.361625
53156.753,24.9,14.3868054
53171.541,24.9,14.3572375
53186.835,25.0,14.3443881
53201.623,25.1,14.3737398
53216.412,25.0,14.3581314
53231.712,25.0,14.3155365
53246.496,25.0,14.3669777
53261.796,25.1,14.3611795
53276.585,24.9,14.4103053
53291.879,24.9,14.3209324
53306.667,25.0,14.3269697
53321.45,25.0,14.3166567
53336.749,25.0,14.3280968
53351.541,25.0,14.3044739
53366.832,24.8,14.3425157
53381.62,25.0,14.3870481
53396.919,25.1,14.3747036
53411.709,24.9,14.38501
53427.007,25.1,14.3551463
53441.793,25.0,14.3459408
53456.582,25.1,14.3119161
53471.882,25.0,14.3378379
53486.665,25.0,14.3598176
53501.962,24.9,14.3897586
53516.751,25.0,14.3381259
53532.043,25.1,14.2982294
53546.832,25.3,14.3032721
53561.622,25.2,14.2570917
53576.921,25.3,14.339479
53591.709,25.2,14.3516447
53607.018,25.1,14.3844952
53621.807,25.0,14.3830825
53637.105,25.1,14.3763271
53651.894,25.0,14.3852504
53666.68,25.2,14.368508
53681.978,25.1,14.3569542
53696.769,25.0,14.3356539
53712.067,25.0,14.355359
53726.852,25.1,14.38445
53742.15,25.1,14.3380776
53756.939,25.2,14.3187483
53771.727,25.0,14.3111908
53787.024,25.0,14.3581245
53801.812,25.0,14.37503
53817.108,24.9,14.324483
53831.897,25.1,14.3660137
53847.197,25.1,14.3571673
53861.985,25.2,14.3635966
53877.282,24.9,14.3236356
53892.08,24.8,14.3536164
53906.863,25.0,14.3240308
53922.171,25.1,14.3231865
53936.957,24.9,14.2914673
53952.255,25.0,14.3476874
53967.044,25.0,14.3504683
53982.342,25.0,14.325158
53997.131,24.9,14.3203729
54012.429,24.9,14.3166636
54027.213,24.9,14.2896075
54042.001,24.9,14.3899854
54057.297,24.9,14.3685519
54072.085,25.0,14.3468542
54087.387,24.9,14.344607
54102.175,25.2,14.3162849
54117.475,25.0,14.3029698
54132.263,25.0,14.3207767
54147.049,24.8,14.3061186
54162.347,25.0,14.3269697
54177.136,25.0,14.3544175
54192.434,24.9,14.3772909
54207.223,25.1,14.372895
54222.521,25.1,14.3658506
54237.31,25.0,14.3399292
54252.608,25.1,14.3931328
54267.392,24.9,14.3807354
54282.181,24.9,14.3951532
54297.474,24.9,14.3183533
54312.262,25.0,14.3421832
54327.566,25.1,14.3598169
54342.355,24.8,14.3417333
54357.651,25.0,14.3518847
54372.439,25.0,14.330913
54387.734,25.1,14.3703075
54402.523,25.1,14.2463865
54417.308,25.0,14.3189177
54432.606,24.9,14.3890741
54447.389,25.0,14.3590885
54462.688,25.0,14.3536164
54477.471,24.9,14.3199748
54492.77,24.9,14.3359862
54507.559,25.0,14.3221294
54522.858,25.1,14.3007157
54537.646,24.8,14.3221294
54552.435,24.8,14.3459669
54567.735,24.9,14.3189177
54582.523,25.2,14.2769781
54597.821,25.1,14.3021743
54612.61,25.0,14.379493
54627.914,25.0,14.2817182
54642.702,25.0,14.2981055
54657.49,25.0,14.3243835
54672.789,24.9,14.2988382
54687.58,25.0,14.3414587
54702.879,24.9,14.3457271
54717.667,25.1,14.3316446
54732.966,25.1,14.3188477
54747.751,25.1,14.3420416
54762.54,25.0,14.3284485
54777.837,25.0,14.3040269
54792.626,25.0,14.2587093
54807.928,24.9,14.275689
54822.716,25.0,14.2779692
54838.012,25.1,14.3410142
54852.801,24.9,14.3333298
54868.096,24.9,14.3230307
54882.884,25.0,14.3385907
54897.673,25.0,14.2954119
54912.971,25.1,14.3799417
54927.754,25.0,14.2986308
54943.053,24.9,14.2982294
54957.837,25.0,14.4073325
54973.146,25.0,14.3365481
54987.932,25.0,14.2882553
55002.721,25.0,14.2713067
55018.02,25.2,14.2814931
55032.808,24.9,14.3357534
55048.109,25.2,14.3074779
55062.897,25.0,14.3220594
55078.192,25.0,14.3074149
55092.981,25.0,14.2949724
55108.277,25.1,14.2715815
55123.063,25.1,14.345734
55137.851,25.0,14.3243135
55153.15,24.9,14.3592023
55167.938,25.1,14.3355838
55183.247,25.0,14.2954119
55198.034,25.2,14.2818871
55213.333,25.0,14.2994802
55228.119,25.0,14.3067283
55242.907,25.0,14.2828452
55258.216,25.0,14.3506805
55273.005,25.1,14.3062878
55288.306,25.0,14.2937463
55303.094,25.1,14.3536865
55318.386,25.0,14.2934276
55333.175,24.9,14.3222289
55347.963,25.0,14.3662976
55363.262,24.9,14.3579615
55378.053,25.1,14.3356539
55393.352,25.0,14.281725
55408.14,24.9,14.3038188
55423.449,24.9,14.3446001
55438.233,25.0,14.3354211
55453.531,25.0,14.34589
55468.319,24.8,14.344833
55483.108,24.9,14.3688342
55498.409,25.0,14.3545804
55513.198,25.0,14.2838101
55528.496,24.9,14.3391346
55543.281,24.8,14.3446702
55558.579,24.9,14.3189109
55573.365,24.9,14.2950355
55588.153,24.9,14.3270171
55603.448,25.1,14.2497262
55618.237,25.0,14.271343
55633.538,25.1,14.3210024
55648.321,25.1,14.2988382
55663.617,25.0,14.2330603
55678.405,24.9,14.3406573
55693.701,25.1,14.2759209
55708.49,25.1,14.3493412
55723.282,25.2,14.3175513
55738.581,24.9,14.3209393
55753.366,25.0,14.283766
55768.664,25.0,14.309732
55783.451,25.0,14.3278641
55798.749,24.9,14.2194995
55813.539,25.0,14.2644188
55828.838,24.9,14.2826201
55843.628,24.9,14.300878
55858.417,24.9,14.3355907
55873.718,25.0,14.3030691
55888.506,24.9,14.294278
55903.8,25.1,14.2966469
55918.588,25.0,14.307549
55933.885,24.8,14.3029067
55948.674,25.0,14.3307023
55963.464,25.1,14.2861634
55978.762,24.9,14.2886495
55993.549,25.0,14.3390834
56008.848,25.0,14.2478438
56023.638,25.0,14.2880931
56038.937,25.1,14.3169358
56053.721,25.1,14.3211018
56069.02,25.0,14.2407804
56083.804,25.0,14.3044216
